variant,calendar_date_et,symbol,trades,gross_pnl_dollars,gross_points,avg_trade_dollars,gross_return_pct_on_50k,win_rate_pct
type1_sniper,2025-04-17,MGC,3,2420.0000000000273,48.400000000000546,806.6666666666757,4.840000000000055,100.0
type1_sniper,2025-04-17,MYM,1,-183.125,-73.25,-183.125,-0.36625,0.0
type1_sniper,2025-04-21,MES,2,-168.75,-6.75,-84.375,-0.3375,0.0
type1_sniper,2025-04-21,MGC,1,-197.50000000001364,-3.950000000000273,-197.50000000001364,-0.3950000000000273,0.0
type1_sniper,2025-04-21,MNQ,1,-125.0,-12.5,-125.0,-0.25,0.0
type1_sniper,2025-04-22,MES,3,882.8125,35.3125,294.2708333333333,1.765625,100.0
type1_sniper,2025-04-22,MGC,4,4381.875000000014,87.63750000000027,1095.4687500000034,8.763750000000027,75.0
type1_sniper,2025-04-22,MNQ,4,617.5,61.75,154.375,1.2349999999999999,75.0
type1_sniper,2025-04-22,MYM,2,117.5,47.0,58.75,0.23500000000000001,50.0
type1_sniper,2025-04-23,MES,5,-18.75,-0.75,-3.75,-0.03750000000000002,40.0
type1_sniper,2025-04-23,MGC,2,520.0000000000045,10.400000000000091,260.0000000000023,1.0400000000000091,50.0
type1_sniper,2025-04-23,MNQ,1,-432.5,-43.25,-432.5,-0.865,0.0
type1_sniper,2025-04-23,MYM,6,691.875,276.75,115.3125,1.3837499999999998,50.0
type1_sniper,2025-04-24,MES,9,200.0,8.0,22.22222222222222,0.3999999999999999,33.33333333333333
type1_sniper,2025-04-24,MNQ,2,-417.5,-41.75,-208.75,-0.835,0.0
type1_sniper,2025-04-24,MYM,11,2392.65625,957.0625,217.51420454545453,4.7853125,63.63636363636363
type1_sniper,2025-04-25,MES,3,112.5,4.5,37.5,0.22499999999999976,33.33333333333333
type1_sniper,2025-04-25,MGC,6,1067.4999999999727,21.349999999999454,177.9166666666621,2.134999999999945,50.0
type1_sniper,2025-04-25,MNQ,3,-26.25,-2.625,-8.75,-0.05250000000000021,33.33333333333333
type1_sniper,2025-04-28,MES,2,-162.5,-6.5,-81.25,-0.32499999999999996,50.0
type1_sniper,2025-04-28,MYM,4,803.90625,321.5625,200.9765625,1.6078125,75.0
type1_sniper,2025-04-29,MYM,7,33.125,13.25,4.732142857142857,0.06624999999999992,28.57142857142857
type1_sniper,2025-04-30,MCL,1,-294.9999999999982,-0.5899999999999963,-294.9999999999982,-0.5899999999999963,0.0
type1_sniper,2025-04-30,MES,3,2520.3125,100.8125,840.1041666666666,5.040625,100.0
type1_sniper,2025-04-30,MGC,7,1707.499999999959,34.14999999999918,243.9285714285656,3.4149999999999183,57.14285714285714
type1_sniper,2025-04-30,MNQ,1,-562.5,-56.25,-562.5,-1.125,0.0
type1_sniper,2025-04-30,MYM,2,-270.625,-108.25,-135.3125,-0.54125,0.0
type1_sniper,2025-05-01,MES,6,-181.25,-7.25,-30.208333333333332,-0.36250000000000004,33.33333333333333
type1_sniper,2025-05-01,MGC,8,-100.0,-2.0,-12.5,-0.2,25.0
type1_sniper,2025-05-01,MNQ,8,-154.375,-15.4375,-19.296875,-0.3087500000000001,50.0
type1_sniper,2025-05-01,MYM,3,-48.125,-19.25,-16.041666666666668,-0.09625,33.33333333333333
type1_sniper,2025-05-02,MES,1,-237.5,-9.5,-237.5,-0.475,0.0
type1_sniper,2025-05-02,MNQ,1,-447.5,-44.75,-447.5,-0.895,0.0
type1_sniper,2025-05-02,MYM,1,-123.125,-49.25,-123.125,-0.24625,0.0
type1_sniper,2025-05-06,MES,1,-137.5,-5.5,-137.5,-0.27499999999999997,0.0
type1_sniper,2025-05-06,MGC,2,345.00000000000455,6.900000000000091,172.50000000000227,0.690000000000009,50.0
type1_sniper,2025-05-06,MNQ,1,-247.5,-24.75,-247.5,-0.49500000000000005,0.0
type1_sniper,2025-05-08,MES,3,1100.0,44.0,366.6666666666667,2.2,66.66666666666666
type1_sniper,2025-05-08,MGC,2,-490.0000000000091,-9.800000000000182,-245.00000000000455,-0.9800000000000182,0.0
type1_sniper,2025-05-08,MNQ,5,682.5,68.25,136.5,1.3649999999999998,40.0
type1_sniper,2025-05-08,MYM,3,-65.625,-26.25,-21.875,-0.13125000000000003,33.33333333333333
type1_sniper,2025-05-09,MCL,1,-274.9999999999986,-0.5499999999999972,-274.9999999999986,-0.5499999999999972,0.0
type1_sniper,2025-05-13,MES,1,-406.25,-16.25,-406.25,-0.8125,0.0
type1_sniper,2025-05-13,MNQ,1,-145.0,-14.5,-145.0,-0.29,0.0
type1_sniper,2025-05-14,MNQ,3,-283.75,-28.375,-94.58333333333333,-0.5675000000000001,33.33333333333333
type1_sniper,2025-05-15,MES,5,2356.25,94.25,471.25,4.7125,80.0
type1_sniper,2025-05-15,MGC,5,2089.3749999999727,41.787499999999454,417.87499999999454,4.178749999999946,60.0
type1_sniper,2025-05-15,MNQ,8,1886.25,188.625,235.78125,3.7725,62.5
type1_sniper,2025-05-15,MYM,3,39.375,15.75,13.125,0.07874999999999999,33.33333333333333
type1_sniper,2025-05-16,MES,2,-112.5,-4.5,-56.25,-0.22499999999999998,0.0
type1_sniper,2025-05-16,MYM,2,-166.25,-66.5,-83.125,-0.3325,0.0
type1_sniper,2025-05-19,MES,6,300.0,12.0,50.0,0.6000000000000001,50.0
type1_sniper,2025-05-19,MNQ,10,330.625,33.0625,33.0625,0.6612499999999999,40.0
type1_sniper,2025-05-19,MYM,2,132.5,53.0,66.25,0.265,50.0
type1_sniper,2025-05-21,MES,2,-281.25,-11.25,-140.625,-0.5625,0.0
type1_sniper,2025-05-21,MGC,10,527.4999999999864,10.549999999999727,52.749999999998636,1.0549999999999726,40.0
type1_sniper,2025-05-21,MNQ,6,2335.625,233.5625,389.2708333333333,4.67125,66.66666666666666
type1_sniper,2025-05-21,MYM,2,67.5,27.0,33.75,0.135,50.0
type1_sniper,2025-05-22,MES,3,787.5,31.5,262.5,1.575,66.66666666666666
type1_sniper,2025-05-22,MGC,5,2220.6249999999955,44.41249999999991,444.1249999999991,4.441249999999991,80.0
type1_sniper,2025-05-22,MNQ,2,555.0,55.5,277.5,1.11,50.0
type1_sniper,2025-05-22,MYM,2,207.5,83.0,103.75,0.415,50.0
type1_sniper,2025-05-23,MES,4,275.0,11.0,68.75,0.55,50.0
type1_sniper,2025-05-23,MGC,1,-367.49999999999545,-7.349999999999909,-367.49999999999545,-0.7349999999999909,0.0
type1_sniper,2025-05-23,MNQ,5,-992.5,-99.25,-198.5,-1.985,0.0
type1_sniper,2025-05-23,MYM,1,-100.625,-40.25,-100.625,-0.20124999999999998,0.0
type1_sniper,2025-05-26,MNQ,3,160.0,16.0,53.333333333333336,0.32,33.33333333333333
type1_sniper,2025-05-27,MES,1,-275.0,-11.0,-275.0,-0.5499999999999999,0.0
type1_sniper,2025-05-27,MGC,1,-97.4999999999909,-1.949999999999818,-97.4999999999909,-0.19499999999998183,0.0
type1_sniper,2025-05-27,MNQ,2,-142.5,-14.25,-71.25,-0.28500000000000003,0.0
type1_sniper,2025-05-27,MYM,1,-140.625,-56.25,-140.625,-0.28125,0.0
type1_sniper,2025-05-28,MES,3,1615.625,64.625,538.5416666666666,3.23125,100.0
type1_sniper,2025-05-28,MNQ,4,670.625,67.0625,167.65625,1.3412499999999998,50.0
type1_sniper,2025-05-29,MES,1,193.75,7.75,193.75,0.3875,100.0
type1_sniper,2025-05-29,MGC,3,614.9999999999864,12.299999999999727,204.99999999999545,1.229999999999973,100.0
type1_sniper,2025-05-29,MNQ,3,2491.875,249.1875,830.625,4.98375,100.0
type1_sniper,2025-05-29,MYM,2,110.0,44.0,55.0,0.22,50.0
type1_sniper,2025-05-30,MCL,1,-355.00000000000045,-0.7100000000000009,-355.00000000000045,-0.7100000000000009,0.0
type1_sniper,2025-05-30,MNQ,1,-880.0,-88.0,-880.0,-1.76,0.0
type1_sniper,2025-06-02,MCL,1,-379.999999999999,-0.759999999999998,-379.999999999999,-0.7599999999999979,0.0
type1_sniper,2025-06-02,MNQ,3,-490.0,-49.0,-163.33333333333334,-0.98,0.0
type1_sniper,2025-06-03,MNQ,1,-325.0,-32.5,-325.0,-0.65,0.0
type1_sniper,2025-06-03,MYM,3,736.40625,294.5625,245.46875,1.4728124999999999,100.0
type1_sniper,2025-06-04,MES,1,-200.0,-8.0,-200.0,-0.4,0.0
type1_sniper,2025-06-04,MNQ,3,-422.5,-42.25,-140.83333333333334,-0.845,33.33333333333333
type1_sniper,2025-06-05,MES,5,-6.25,-0.25,-1.25,-0.012499999999999956,20.0
type1_sniper,2025-06-05,MGC,2,730.0000000000182,14.600000000000364,365.0000000000091,1.4600000000000364,100.0
type1_sniper,2025-06-05,MNQ,2,-652.5,-65.25,-326.25,-1.305,0.0
type1_sniper,2025-06-05,MYM,5,590.0,236.0,118.0,1.18,40.0
type1_sniper,2025-06-06,MES,4,-6.25,-0.25,-1.5625,-0.012500000000000011,25.0
type1_sniper,2025-06-06,MYM,1,-230.625,-92.25,-230.625,-0.46125000000000005,0.0
type1_sniper,2025-06-09,MES,3,-331.25,-13.25,-110.41666666666667,-0.6625,0.0
type1_sniper,2025-06-09,MNQ,2,782.5,78.25,391.25,1.565,100.0
type1_sniper,2025-06-10,MES,5,393.75,15.75,78.75,0.7875,60.0
type1_sniper,2025-06-10,MGC,5,1454.9999999999955,29.09999999999991,290.9999999999991,2.9099999999999913,60.0
type1_sniper,2025-06-10,MNQ,2,222.5,22.25,111.25,0.445,50.0
type1_sniper,2025-06-10,MYM,3,662.65625,265.0625,220.88541666666666,1.3253125,100.0
type1_sniper,2025-06-11,MES,4,475.0,19.0,118.75,0.95,50.0
type1_sniper,2025-06-11,MNQ,7,1817.5,181.75,259.64285714285717,3.6350000000000007,57.14285714285714
type1_sniper,2025-06-11,MYM,2,250.0,100.0,125.0,0.5,50.0
type1_sniper,2025-06-12,MNQ,5,1086.25,108.625,217.25,2.1725,60.0
type1_sniper,2025-06-12,MYM,3,687.65625,275.0625,229.21875,1.3753125,100.0
type1_sniper,2025-06-13,MGC,3,2183.1250000000637,43.66250000000127,727.7083333333545,4.366250000000127,100.0
type1_sniper,2025-06-13,MYM,1,-178.125,-71.25,-178.125,-0.35625,0.0
type1_sniper,2025-06-16,MES,7,587.5,23.5,83.92857142857143,1.175,57.14285714285714
type1_sniper,2025-06-16,MNQ,1,-97.5,-9.75,-97.5,-0.19499999999999998,0.0
type1_sniper,2025-06-17,MGC,2,550.0,11.0,275.0,1.0999999999999999,50.0
type1_sniper,2025-06-18,MCL,3,2590.000000000003,5.180000000000007,863.3333333333344,5.180000000000007,100.0
type1_sniper,2025-06-19,MES,1,-312.5,-12.5,-312.5,-0.625,0.0
type1_sniper,2025-06-19,MGC,4,509.9999999999909,10.199999999999818,127.49999999999773,1.0199999999999818,50.0
type1_sniper,2025-06-19,MNQ,1,-125.0,-12.5,-125.0,-0.25,0.0
type1_sniper,2025-06-19,MYM,2,-271.25,-108.5,-135.625,-0.5425,0.0
type1_sniper,2025-06-20,MES,1,-87.5,-3.5,-87.5,-0.17500000000000002,0.0
type1_sniper,2025-06-20,MGC,6,2238.1249999999227,44.762499999998454,373.02083333332047,4.476249999999846,66.66666666666666
type1_sniper,2025-06-20,MNQ,1,-85.0,-8.5,-85.0,-0.16999999999999998,0.0
type1_sniper,2025-06-20,MYM,3,415.78125,166.3125,138.59375,0.8315625,100.0
type1_sniper,2025-06-23,MES,1,-112.5,-4.5,-112.5,-0.22499999999999998,0.0
type1_sniper,2025-06-23,MNQ,3,-675.0,-67.5,-225.0,-1.35,0.0
type1_sniper,2025-06-23,MYM,3,327.5,131.0,109.16666666666667,0.655,66.66666666666666
type1_sniper,2025-06-24,MES,3,-343.75,-13.75,-114.58333333333333,-0.6875,0.0
type1_sniper,2025-06-24,MGC,1,-87.5,-1.75,-87.5,-0.17500000000000002,0.0
type1_sniper,2025-06-24,MNQ,1,-70.0,-7.0,-70.0,-0.13999999999999999,0.0
type1_sniper,2025-06-25,MES,2,137.5,5.5,68.75,0.27499999999999997,50.0
type1_sniper,2025-06-25,MNQ,5,92.5,9.25,18.5,0.185,40.0
type1_sniper,2025-06-26,MGC,2,625.0,12.5,312.5,1.25,50.0
type1_sniper,2025-06-26,MNQ,4,-47.5,-4.75,-11.875,-0.09500000000000003,25.0
type1_sniper,2025-06-26,MYM,1,-130.625,-52.25,-130.625,-0.26125,0.0
type1_sniper,2025-06-27,MES,1,-206.25,-8.25,-206.25,-0.41250000000000003,0.0
type1_sniper,2025-06-27,MGC,1,-152.5000000000091,-3.050000000000182,-152.5000000000091,-0.3050000000000182,0.0
type1_sniper,2025-06-30,MES,1,-87.5,-3.5,-87.5,-0.17500000000000002,0.0
type1_sniper,2025-06-30,MNQ,3,-360.0,-36.0,-120.0,-0.72,0.0
type1_sniper,2025-06-30,MYM,1,-15.0,-6.0,-15.0,-0.03,0.0
type1_sniper,2025-07-02,MES,4,792.1875,31.6875,198.046875,1.584375,75.0
type1_sniper,2025-07-02,MGC,2,235.00000000001364,4.700000000000273,117.50000000000682,0.4700000000000273,100.0
type1_sniper,2025-07-02,MNQ,3,2033.125,203.3125,677.7083333333334,4.06625,100.0
type1_sniper,2025-07-03,MGC,9,145.00000000002728,2.9000000000005457,16.11111111111414,0.29000000000005455,33.33333333333333
type1_sniper,2025-07-03,MNQ,4,753.125,75.3125,188.28125,1.5062499999999999,75.0
type1_sniper,2025-07-07,MGC,5,2040.6249999999545,40.81249999999909,408.1249999999909,4.081249999999909,80.0
type1_sniper,2025-07-07,MNQ,3,177.5,17.75,59.166666666666664,0.35500000000000004,33.33333333333333
type1_sniper,2025-07-08,MGC,3,904.9999999999955,18.09999999999991,301.66666666666515,1.809999999999991,100.0
type1_sniper,2025-07-09,MES,1,-187.5,-7.5,-187.5,-0.375,0.0
type1_sniper,2025-07-09,MGC,4,407.50000000000455,8.150000000000091,101.87500000000114,0.815000000000009,50.0
type1_sniper,2025-07-09,MNQ,2,332.5,33.25,166.25,0.6649999999999999,50.0
type1_sniper,2025-07-09,MYM,3,823.90625,329.5625,274.6354166666667,1.6478125000000001,100.0
type1_sniper,2025-07-10,MGC,8,950.6249999999682,19.012499999999363,118.82812499999602,1.9012499999999362,62.5
type1_sniper,2025-07-11,MES,3,706.25,28.25,235.41666666666666,1.4125,100.0
type1_sniper,2025-07-11,MGC,4,-165.0000000000091,-3.300000000000182,-41.250000000002274,-0.33000000000001817,25.0
type1_sniper,2025-07-11,MYM,7,228.75,91.5,32.67857142857143,0.45750000000000013,42.857142857142854
type1_sniper,2025-07-14,MNQ,3,122.5,12.25,40.833333333333336,0.24500000000000008,66.66666666666666
type1_sniper,2025-07-15,MES,2,-156.25,-6.25,-78.125,-0.3125,0.0
type1_sniper,2025-07-15,MNQ,4,-452.5,-45.25,-113.125,-0.905,0.0
type1_sniper,2025-07-16,MES,3,1809.375,72.375,603.125,3.6187499999999995,100.0
type1_sniper,2025-07-16,MGC,5,4109.375,82.1875,821.875,8.21875,100.0
type1_sniper,2025-07-16,MNQ,8,2050.0,205.0,256.25,4.1,50.0
type1_sniper,2025-07-16,MYM,3,1403.90625,561.5625,467.96875,2.8078125,100.0
type1_sniper,2025-07-17,MES,2,-181.25,-7.25,-90.625,-0.36250000000000004,0.0
type1_sniper,2025-07-17,MNQ,1,-80.0,-8.0,-80.0,-0.16,0.0
type1_sniper,2025-07-18,MES,1,-150.0,-6.0,-150.0,-0.3,0.0
type1_sniper,2025-07-18,MGC,5,150.00000000002274,3.0000000000004547,30.000000000004547,0.3000000000000455,60.0
type1_sniper,2025-07-18,MNQ,5,1612.5,161.25,322.5,3.225,80.0
type1_sniper,2025-07-22,MCL,1,90.00000000000341,0.18000000000000682,90.00000000000341,0.18000000000000682,100.0
type1_sniper,2025-07-22,MES,5,718.75,28.75,143.75,1.4375,60.0
type1_sniper,2025-07-22,MGC,1,-232.50000000000455,-4.650000000000091,-232.50000000000455,-0.4650000000000091,0.0
type1_sniper,2025-07-22,MNQ,7,952.5,95.25,136.07142857142858,1.9049999999999998,57.14285714285714
type1_sniper,2025-07-22,MYM,2,705.0,282.0,352.5,1.4100000000000001,100.0
type1_sniper,2025-07-23,MES,1,-125.0,-5.0,-125.0,-0.25,0.0
type1_sniper,2025-07-23,MGC,1,-70.00000000000455,-1.400000000000091,-70.00000000000455,-0.1400000000000091,0.0
type1_sniper,2025-07-23,MYM,1,-88.125,-35.25,-88.125,-0.17625,0.0
type1_sniper,2025-07-24,MCL,1,-250.0,-0.5,-250.0,-0.5,0.0
type1_sniper,2025-07-24,MES,3,75.0,3.0,25.0,0.15000000000000002,33.33333333333333
type1_sniper,2025-07-24,MGC,2,-354.99999999999545,-7.099999999999909,-177.49999999999773,-0.709999999999991,0.0
type1_sniper,2025-07-24,MNQ,2,152.5,15.25,76.25,0.305,50.0
type1_sniper,2025-07-25,MGC,1,-117.49999999999545,-2.349999999999909,-117.49999999999545,-0.2349999999999909,0.0
type1_sniper,2025-07-25,MNQ,3,52.5,5.25,17.5,0.10499999999999998,33.33333333333333
type1_sniper,2025-07-28,MGC,3,1295.0000000000045,25.90000000000009,431.66666666666816,2.5900000000000087,100.0
type1_sniper,2025-07-29,MES,3,93.75,3.75,31.25,0.18750000000000006,33.33333333333333
type1_sniper,2025-07-29,MNQ,5,1731.875,173.1875,346.375,3.46375,60.0
type1_sniper,2025-07-30,MGC,1,-42.49999999999545,-0.849999999999909,-42.49999999999545,-0.08499999999999092,0.0
type1_sniper,2025-07-30,MNQ,1,-282.5,-28.25,-282.5,-0.565,0.0
type1_sniper,2025-07-30,MYM,4,380.15625,152.0625,95.0390625,0.7603125000000001,75.0
type1_sniper,2025-07-31,MES,4,256.25,10.25,64.0625,0.5125000000000001,50.0
type1_sniper,2025-07-31,MNQ,7,1325.625,132.5625,189.375,2.6512499999999997,57.14285714285714
type1_sniper,2025-07-31,MYM,2,-201.25,-80.5,-100.625,-0.40249999999999997,0.0
type1_sniper,2025-08-01,MGC,4,502.5000000000091,10.050000000000182,125.62500000000227,1.005000000000018,50.0
type1_sniper,2025-08-04,MGC,3,414.9999999999636,8.299999999999272,138.3333333333212,0.8299999999999272,66.66666666666666
type1_sniper,2025-08-05,MES,2,206.25,8.25,103.125,0.41250000000000003,50.0
type1_sniper,2025-08-05,MGC,1,-172.4999999999909,-3.449999999999818,-172.4999999999909,-0.3449999999999818,0.0
type1_sniper,2025-08-05,MNQ,1,-147.5,-14.75,-147.5,-0.295,0.0
type1_sniper,2025-08-06,MCL,2,1359.9999999999923,2.7199999999999847,679.9999999999961,2.7199999999999847,100.0
type1_sniper,2025-08-07,MGC,7,-84.9999999999909,-1.699999999999818,-12.142857142855844,-0.16999999999998172,28.57142857142857
type1_sniper,2025-08-07,MNQ,1,-170.0,-17.0,-170.0,-0.33999999999999997,0.0
type1_sniper,2025-08-08,MNQ,4,990.0,99.0,247.5,1.98,75.0
type1_sniper,2025-08-11,MYM,1,-70.625,-28.25,-70.625,-0.14125,0.0
type1_sniper,2025-08-12,MES,2,-356.25,-14.25,-178.125,-0.7125,0.0
type1_sniper,2025-08-12,MGC,9,1291.8750000000045,25.83750000000009,143.54166666666717,2.583750000000009,55.55555555555556
type1_sniper,2025-08-12,MNQ,2,357.5,35.75,178.75,0.715,50.0
type1_sniper,2025-08-13,MES,2,-206.25,-8.25,-103.125,-0.4125,0.0
type1_sniper,2025-08-13,MGC,6,-554.9999999999955,-11.099999999999909,-92.49999999999925,-1.1099999999999908,16.666666666666664
type1_sniper,2025-08-13,MNQ,2,372.5,37.25,186.25,0.745,50.0
type1_sniper,2025-08-14,MES,3,1398.4375,55.9375,466.1458333333333,2.796875,100.0
type1_sniper,2025-08-14,MGC,4,242.49999999999545,4.849999999999909,60.62499999999886,0.4849999999999911,50.0
type1_sniper,2025-08-14,MNQ,5,815.0,81.5,163.0,1.6300000000000001,60.0
type1_sniper,2025-08-15,MNQ,7,-990.0,-99.0,-141.42857142857142,-1.98,14.285714285714285
type1_sniper,2025-08-18,MES,4,-600.0,-24.0,-150.0,-1.2000000000000002,0.0
type1_sniper,2025-08-18,MGC,1,-42.50000000001819,-0.8500000000003638,-42.50000000001819,-0.08500000000003638,0.0
type1_sniper,2025-08-18,MNQ,5,1598.75,159.875,319.75,3.1975000000000002,80.0
type1_sniper,2025-08-18,MYM,6,-169.375,-67.75,-28.229166666666668,-0.33875,16.666666666666664
type1_sniper,2025-08-19,MES,2,368.75,14.75,184.375,0.7374999999999999,50.0
type1_sniper,2025-08-19,MGC,1,-172.50000000001364,-3.450000000000273,-172.50000000001364,-0.3450000000000273,0.0
type1_sniper,2025-08-19,MNQ,1,-270.0,-27.0,-270.0,-0.54,0.0
type1_sniper,2025-08-20,MES,1,18.75,0.75,18.75,0.0375,100.0
type1_sniper,2025-08-20,MGC,3,-467.49999999999545,-9.349999999999909,-155.8333333333318,-0.934999999999991,0.0
type1_sniper,2025-08-20,MNQ,1,-250.0,-25.0,-250.0,-0.5,0.0
type1_sniper,2025-08-20,MYM,3,595.0,238.0,198.33333333333334,1.19,66.66666666666666
type1_sniper,2025-08-21,MYM,7,135.625,54.25,19.375,0.27125,42.857142857142854
type1_sniper,2025-08-22,MGC,4,1051.8749999999955,21.03749999999991,262.96874999999886,2.103749999999991,75.0
type1_sniper,2025-08-26,MGC,2,159.9999999999909,3.199999999999818,79.99999999999545,0.3199999999999818,50.0
type1_sniper,2025-08-27,MES,1,-131.25,-5.25,-131.25,-0.2625,0.0
type1_sniper,2025-08-27,MNQ,2,-475.0,-47.5,-237.5,-0.95,0.0
type1_sniper,2025-08-27,MYM,1,0.0,0.0,0.0,0.0,0.0
type1_sniper,2025-08-28,MES,5,450.0,18.0,90.0,0.8999999999999999,40.0
type1_sniper,2025-08-28,MGC,1,-92.49999999999545,-1.849999999999909,-92.49999999999545,-0.1849999999999909,0.0
type1_sniper,2025-08-28,MNQ,1,-202.5,-20.25,-202.5,-0.40499999999999997,0.0
type1_sniper,2025-08-28,MYM,3,375.0,150.0,125.0,0.75,100.0
type1_sniper,2025-08-29,MES,2,-287.5,-11.5,-143.75,-0.5750000000000001,0.0
type1_sniper,2025-08-29,MNQ,1,-262.5,-26.25,-262.5,-0.525,0.0
type1_sniper,2025-08-29,MYM,4,230.0,92.0,57.5,0.45999999999999996,50.0
type1_sniper,2025-09-01,MGC,2,83.12499999999545,1.662499999999909,41.562499999997726,0.1662499999999909,50.0
type1_sniper,2025-09-02,MGC,2,-314.99999999998636,-6.299999999999727,-157.49999999999318,-0.6299999999999727,0.0
type1_sniper,2025-09-02,MNQ,1,-140.0,-14.0,-140.0,-0.27999999999999997,0.0
type1_sniper,2025-09-03,MGC,3,-352.49999999998636,-7.049999999999727,-117.49999999999545,-0.7049999999999726,0.0
type1_sniper,2025-09-03,MNQ,2,1340.0,134.0,670.0,2.68,100.0
type1_sniper,2025-09-04,MCL,1,-289.99999999999915,-0.5799999999999983,-289.99999999999915,-0.5799999999999983,0.0
type1_sniper,2025-09-04,MES,2,475.0,19.0,237.5,0.95,100.0
type1_sniper,2025-09-04,MNQ,5,80.0,8.0,16.0,0.15999999999999998,40.0
type1_sniper,2025-09-05,MYM,3,1236.40625,494.5625,412.1354166666667,2.4728125,100.0
type1_sniper,2025-09-08,MGC,3,-512.5,-10.25,-170.83333333333334,-1.025,0.0
type1_sniper,2025-09-09,MGC,8,1537.5000000000227,30.750000000000455,192.18750000000284,3.0750000000000455,50.0
type1_sniper,2025-09-09,MYM,1,-53.125,-21.25,-53.125,-0.10625000000000001,0.0
type1_sniper,2025-09-10,MES,1,-81.25,-3.25,-81.25,-0.1625,0.0
type1_sniper,2025-09-10,MNQ,7,1529.375,152.9375,218.48214285714286,3.05875,85.71428571428571
type1_sniper,2025-09-10,MYM,3,1777.5,711.0,592.5,3.555,100.0
type1_sniper,2025-09-11,MGC,2,285.00000000001364,5.700000000000273,142.50000000000682,0.5700000000000273,50.0
type1_sniper,2025-09-11,MNQ,2,210.0,21.0,105.0,0.42,50.0
type1_sniper,2025-09-12,MGC,8,1567.4999999999955,31.34999999999991,195.93749999999943,3.134999999999991,75.0
type1_sniper,2025-09-12,MNQ,2,-190.0,-19.0,-95.0,-0.38,0.0
type1_sniper,2025-09-15,MES,1,-118.75,-4.75,-118.75,-0.2375,0.0
type1_sniper,2025-09-15,MGC,1,-117.49999999999545,-2.349999999999909,-117.49999999999545,-0.2349999999999909,0.0
