variant,calendar_date_et,symbol,trades,gross_pnl_dollars,gross_points,avg_trade_dollars,gross_return_pct_on_50k,win_rate_pct
type1_sniper,2026-02-18,MES,4,-412.5,-16.5,-103.125,-0.825,25.0
type1_sniper,2026-02-18,MGC,6,864.9999999999636,17.299999999999272,144.1666666666606,1.7299999999999272,50.0
type1_sniper,2026-02-18,MNQ,2,-510.0,-51.0,-255.0,-1.02,0.0
type1_sniper,2026-02-18,MYM,2,300.0,120.0,150.0,0.6,100.0
type1_sniper,2026-02-19,MGC,4,1686.8750000000546,33.73750000000109,421.71875000001364,3.3737500000001095,75.0
type1_sniper,2026-02-19,MYM,1,-350.625,-140.25,-350.625,-0.7012499999999999,0.0
type1_sniper,2026-02-20,MES,5,925.0,37.0,185.0,1.85,40.0
type1_sniper,2026-02-20,MGC,4,-354.9999999999727,-7.099999999999454,-88.74999999999318,-0.7099999999999456,25.0
type1_sniper,2026-02-20,MNQ,8,5747.5,574.75,718.4375,11.495,50.0
type1_sniper,2026-02-20,MYM,3,1291.875,516.75,430.625,2.58375,66.66666666666666
type1_sniper,2026-02-23,MES,2,-343.75,-13.75,-171.875,-0.6875,0.0
type1_sniper,2026-02-23,MNQ,2,567.5,56.75,283.75,1.135,50.0
type1_sniper,2026-02-24,MNQ,2,-137.5,-13.75,-68.75,-0.275,50.0
type1_sniper,2026-02-25,MNQ,1,-85.0,-8.5,-85.0,-0.16999999999999998,0.0
type1_sniper,2026-02-25,MYM,1,-120.625,-48.25,-120.625,-0.24125000000000002,0.0
type1_sniper,2026-02-26,MES,1,0.0,0.0,0.0,0.0,0.0
type1_sniper,2026-02-26,MNQ,5,2070.0,207.0,414.0,4.140000000000001,80.0
type1_sniper,2026-02-26,MYM,3,1278.28125,511.3125,426.09375,2.5565625,100.0
type1_sniper,2026-02-27,MES,1,-231.25,-9.25,-231.25,-0.46249999999999997,0.0
type1_sniper,2026-02-27,MNQ,1,-432.5,-43.25,-432.5,-0.865,0.0
type1_sniper,2026-03-02,MES,1,-237.5,-9.5,-237.5,-0.475,0.0
type1_sniper,2026-03-02,MGC,5,-862.5000000000455,-17.25000000000091,-172.5000000000091,-1.7250000000000907,20.0
type1_sniper,2026-03-02,MNQ,4,92.5,9.25,23.125,0.18499999999999994,25.0
type1_sniper,2026-03-03,MCL,4,2064.9999999999905,4.129999999999981,516.2499999999976,4.129999999999981,75.0
type1_sniper,2026-03-03,MES,7,3887.5,155.5,555.3571428571429,7.775,71.42857142857143
type1_sniper,2026-03-03,MGC,2,1420.0000000000728,28.400000000001455,710.0000000000364,2.8400000000001455,100.0
type1_sniper,2026-03-03,MNQ,5,880.0,88.0,176.0,1.76,40.0
type1_sniper,2026-03-03,MYM,1,-60.625,-24.25,-60.625,-0.12125,0.0
type1_sniper,2026-03-04,MES,6,281.25,11.25,46.875,0.5625,33.33333333333333
type1_sniper,2026-03-05,MGC,3,-769.9999999999363,-15.399999999998727,-256.6666666666454,-1.5399999999998726,0.0
type1_sniper,2026-03-05,MYM,1,-208.125,-83.25,-208.125,-0.41625000000000006,0.0
type1_sniper,2026-03-06,MES,2,-437.5,-17.5,-218.75,-0.8750000000000001,0.0
type1_sniper,2026-03-06,MNQ,3,870.0,87.0,290.0,1.7399999999999998,33.33333333333333
type1_sniper,2026-03-10,MES,1,-156.25,-6.25,-156.25,-0.3125,0.0
type1_sniper,2026-03-10,MNQ,3,-597.5,-59.75,-199.16666666666666,-1.195,0.0
type1_sniper,2026-03-10,MYM,1,-55.625,-22.25,-55.625,-0.11125,0.0
type1_sniper,2026-03-11,MES,8,412.5,16.5,51.5625,0.8250000000000001,50.0
type1_sniper,2026-03-11,MYM,2,-473.75,-189.5,-236.875,-0.9475,0.0
type1_sniper,2026-03-12,MES,1,-400.0,-16.0,-400.0,-0.8,0.0
type1_sniper,2026-03-12,MYM,2,-671.25,-268.5,-335.625,-1.3425000000000002,0.0
type1_sniper,2026-03-13,MES,3,1076.5625,43.0625,358.8541666666667,2.1531249999999997,100.0
type1_sniper,2026-03-13,MYM,9,-179.21875,-71.6875,-19.913194444444443,-0.3584375,33.33333333333333
type1_sniper,2026-03-16,MYM,1,-90.625,-36.25,-90.625,-0.18125000000000002,0.0
type1_sniper,2026-03-17,MES,3,68.75,2.75,22.916666666666668,0.13750000000000007,33.33333333333333
type1_sniper,2026-03-17,MGC,1,-212.5,-4.25,-212.5,-0.42500000000000004,0.0
type1_sniper,2026-03-17,MNQ,4,155.0,15.5,38.75,0.31000000000000005,25.0
type1_sniper,2026-03-18,MCL,4,1164.999999999992,2.329999999999984,291.249999999998,2.329999999999984,50.0
type1_sniper,2026-03-18,MES,1,0.0,0.0,0.0,0.0,0.0
type1_sniper,2026-03-18,MNQ,3,3611.25,361.125,1203.75,7.2225,100.0
type1_sniper,2026-03-19,MNQ,1,-610.0,-61.0,-610.0,-1.22,0.0
type1_sniper,2026-03-20,MES,2,671.875,26.875,335.9375,1.34375,100.0
type1_sniper,2026-03-20,MGC,4,-315.0000000000091,-6.300000000000182,-78.75000000000227,-0.6300000000000183,25.0
type1_sniper,2026-03-20,MNQ,3,2330.625,233.0625,776.875,4.66125,100.0
type1_sniper,2026-03-23,MES,1,-112.5,-4.5,-112.5,-0.22499999999999998,0.0
type1_sniper,2026-03-23,MNQ,1,-355.0,-35.5,-355.0,-0.7100000000000001,0.0
type1_sniper,2026-03-25,MES,7,712.5,28.5,101.78571428571429,1.4249999999999998,42.857142857142854
type1_sniper,2026-03-25,MYM,3,274.375,109.75,91.45833333333333,0.5487500000000001,66.66666666666666
type1_sniper,2026-03-26,MES,3,-606.25,-24.25,-202.08333333333334,-1.2125000000000001,0.0
type1_sniper,2026-03-26,MGC,1,-427.5000000000091,-8.550000000000182,-427.5000000000091,-0.8550000000000182,0.0
type1_sniper,2026-03-26,MNQ,4,195.0,19.5,48.75,0.3900000000000001,50.0
type1_sniper,2026-03-26,MYM,1,-148.125,-59.25,-148.125,-0.29625,0.0
type1_sniper,2026-03-27,MES,2,200.0,8.0,100.0,0.4,50.0
type1_sniper,2026-03-27,MGC,3,2810.624999999982,56.212499999999636,936.874999999994,5.621249999999964,100.0
type1_sniper,2026-03-27,MNQ,1,-142.5,-14.25,-142.5,-0.28500000000000003,0.0
type1_sniper,2026-03-27,MYM,3,36.875,14.75,12.291666666666666,0.07374999999999998,33.33333333333333
type1_sniper,2026-03-30,MGC,2,-794.9999999999818,-15.899999999999636,-397.4999999999909,-1.5899999999999637,0.0
type1_sniper,2026-03-31,MYM,1,-323.125,-129.25,-323.125,-0.64625,0.0
type1_sniper,2026-04-01,MCL,2,325.00000000000284,0.6500000000000057,162.50000000000142,0.6500000000000057,50.0
type1_sniper,2026-04-01,MES,1,-125.0,-5.0,-125.0,-0.25,0.0
type1_sniper,2026-04-01,MGC,3,-1097.499999999991,-21.949999999999818,-365.8333333333303,-2.194999999999982,0.0
type1_sniper,2026-04-01,MNQ,3,100.0,10.0,33.333333333333336,0.2,33.33333333333333
type1_sniper,2026-04-02,MES,1,-87.5,-3.5,-87.5,-0.17500000000000002,0.0
type1_sniper,2026-04-02,MGC,5,1049.3749999998272,20.987499999996544,209.87499999996544,2.0987499999996544,60.0
type1_sniper,2026-04-02,MNQ,2,-375.0,-37.5,-187.5,-0.75,0.0
type1_sniper,2026-04-02,MYM,2,1115.0,446.0,557.5,2.23,100.0
type1_sniper,2026-04-06,MES,6,137.5,5.5,22.916666666666668,0.275,33.33333333333333
type1_sniper,2026-04-06,MNQ,5,850.0,85.0,170.0,1.7,40.0
type1_sniper,2026-04-06,MYM,2,-471.25,-188.5,-235.625,-0.9424999999999999,0.0
type2_baseline,2025-04-17,MGC,3,2420.0000000000273,48.400000000000546,806.6666666666757,4.840000000000055,100.0
type2_baseline,2025-04-22,MES,2,606.25,24.25,303.125,1.2125000000000001,50.0
type2_baseline,2025-04-22,MGC,3,4686.875000000032,93.73750000000064,1562.2916666666772,9.373750000000063,100.0
type2_baseline,2025-04-25,MNQ,2,1047.5,104.75,523.75,2.095,50.0
type2_baseline,2025-04-29,MYM,1,-285.625,-114.25,-285.625,-0.5712499999999999,0.0
type2_baseline,2025-04-30,MCL,1,-404.9999999999976,-0.8099999999999952,-404.9999999999976,-0.8099999999999953,0.0
type2_baseline,2025-05-01,MES,1,-543.75,-21.75,-543.75,-1.0875,0.0
type2_baseline,2025-05-01,MGC,1,-237.5,-4.75,-237.5,-0.475,0.0
type2_baseline,2025-05-01,MNQ,1,-252.5,-25.25,-252.5,-0.505,0.0
type2_baseline,2025-05-06,MES,1,-200.0,-8.0,-200.0,-0.4,0.0
type2_baseline,2025-05-06,MGC,1,-662.5,-13.25,-662.5,-1.325,0.0
type2_baseline,2025-05-06,MNQ,1,-312.5,-31.25,-312.5,-0.625,0.0
type2_baseline,2025-05-08,MGC,1,-392.49999999999545,-7.849999999999909,-392.49999999999545,-0.7849999999999909,0.0
type2_baseline,2025-05-08,MNQ,1,-172.5,-17.25,-172.5,-0.345,0.0
type2_baseline,2025-05-14,MNQ,1,-795.0,-79.5,-795.0,-1.59,0.0
type2_baseline,2025-05-15,MES,1,-193.75,-7.75,-193.75,-0.3875,0.0
type2_baseline,2025-05-15,MGC,3,2654.374999999959,53.08749999999918,884.791666666653,5.308749999999918,100.0
type2_baseline,2025-05-15,MNQ,2,602.5,60.25,301.25,1.205,50.0
type2_baseline,2025-05-16,MYM,1,-230.625,-92.25,-230.625,-0.46125000000000005,0.0
type2_baseline,2025-05-21,MGC,2,309.9999999999909,6.199999999999818,154.99999999999545,0.6199999999999819,50.0
type2_baseline,2025-05-21,MNQ,3,2228.125,222.8125,742.7083333333334,4.45625,100.0
type2_baseline,2025-05-26,MNQ,1,-180.0,-18.0,-180.0,-0.36,0.0
type2_baseline,2025-05-29,MGC,2,134.9999999999909,2.699999999999818,67.49999999999545,0.2699999999999818,50.0
type2_baseline,2025-05-29,MYM,2,505.0,202.0,252.5,1.01,100.0
type2_baseline,2025-06-02,MNQ,1,-325.0,-32.5,-325.0,-0.65,0.0
type2_baseline,2025-06-04,MNQ,1,-582.5,-58.25,-582.5,-1.165,0.0
type2_baseline,2025-06-05,MES,3,243.75,9.75,81.25,0.48750000000000004,33.33333333333333
type2_baseline,2025-06-05,MNQ,3,716.875,71.6875,238.95833333333334,1.43375,100.0
type2_baseline,2025-06-10,MGC,2,454.99999999999545,9.099999999999909,227.49999999999773,0.9099999999999908,50.0
type2_baseline,2025-06-12,MNQ,3,2835.0,283.5,945.0,5.67,100.0
type2_baseline,2025-06-13,MYM,1,-5.0,-2.0,-5.0,-0.01,0.0
type2_baseline,2025-06-18,MCL,1,780.0000000000011,1.5600000000000023,780.0000000000011,1.5600000000000023,100.0
type2_baseline,2025-06-19,MNQ,1,-125.0,-12.5,-125.0,-0.25,0.0
type2_baseline,2025-06-20,MGC,2,225.0,4.5,112.5,0.44999999999999996,50.0
type2_baseline,2025-06-23,MNQ,1,-165.0,-16.5,-165.0,-0.33,0.0
type2_baseline,2025-06-30,MNQ,1,-95.0,-9.5,-95.0,-0.19,0.0
type2_baseline,2025-07-07,MGC,3,1994.3749999999454,39.88749999999891,664.7916666666484,3.9887499999998908,100.0
type2_baseline,2025-07-08,MGC,3,904.9999999999955,18.09999999999991,301.66666666666515,1.809999999999991,100.0
type2_baseline,2025-07-10,MGC,2,410.00000000001364,8.200000000000273,205.00000000000682,0.8200000000000273,50.0
type2_baseline,2025-07-11,MGC,3,-162.5,-3.25,-54.166666666666664,-0.32499999999999996,33.33333333333333
type2_baseline,2025-07-17,MES,1,-162.5,-6.5,-162.5,-0.325,0.0
type2_baseline,2025-07-17,MNQ,1,-142.5,-14.25,-142.5,-0.28500000000000003,0.0
type2_baseline,2025-07-18,MGC,3,-122.4999999999909,-2.449999999999818,-40.8333333333303,-0.2449999999999818,33.33333333333333
type2_baseline,2025-07-18,MNQ,2,540.0,54.0,270.0,1.08,50.0
type2_baseline,2025-07-22,MNQ,2,590.0,59.0,295.0,1.18,100.0
type2_baseline,2025-07-24,MGC,1,-342.49999999999545,-6.849999999999909,-342.49999999999545,-0.684999999999991,0.0
type2_baseline,2025-07-29,MNQ,1,-127.5,-12.75,-127.5,-0.255,0.0
type2_baseline,2025-07-30,MYM,1,-205.625,-82.25,-205.625,-0.41125,0.0
type2_baseline,2025-07-31,MYM,1,-190.625,-76.25,-190.625,-0.38125,0.0
type2_baseline,2025-08-01,MGC,3,620.0000000000045,12.400000000000091,206.6666666666682,1.240000000000009,66.66666666666666
type2_baseline,2025-08-05,MGC,1,-172.4999999999909,-3.449999999999818,-172.4999999999909,-0.3449999999999818,0.0
type2_baseline,2025-08-05,MNQ,3,847.5,84.75,282.5,1.695,66.66666666666666
type2_baseline,2025-08-06,MCL,2,1359.9999999999923,2.7199999999999847,679.9999999999961,2.7199999999999847,100.0
type2_baseline,2025-08-07,MGC,2,-525.0,-10.5,-262.5,-1.05,0.0
type2_baseline,2025-08-08,MNQ,1,-267.5,-26.75,-267.5,-0.5349999999999999,0.0
type2_baseline,2025-08-12,MGC,3,362.5,7.25,120.83333333333333,0.7249999999999999,66.66666666666666
type2_baseline,2025-08-13,MGC,1,-267.49999999999545,-5.349999999999909,-267.49999999999545,-0.5349999999999908,0.0
type2_baseline,2025-08-14,MES,3,843.75,33.75,281.25,1.6875,66.66666666666666
type2_baseline,2025-08-18,MES,2,262.5,10.5,131.25,0.525,100.0
type2_baseline,2025-08-18,MGC,2,85.00000000001364,1.7000000000002728,42.50000000000682,0.1700000000000273,50.0
type2_baseline,2025-08-20,MGC,1,-212.5,-4.25,-212.5,-0.42500000000000004,0.0
type2_baseline,2025-08-21,MYM,2,-245.625,-98.25,-122.8125,-0.49125,0.0
type2_baseline,2025-08-22,MGC,2,896.875,17.9375,448.4375,1.7937500000000002,100.0
type2_baseline,2025-08-27,MNQ,1,-392.5,-39.25,-392.5,-0.7849999999999999,0.0
type2_baseline,2025-08-29,MNQ,1,-407.5,-40.75,-407.5,-0.815,0.0
type2_baseline,2025-09-01,MGC,2,300.0,6.0,150.0,0.6,50.0
type2_baseline,2025-09-04,MCL,1,-289.99999999999915,-0.5799999999999983,-289.99999999999915,-0.5799999999999983,0.0
type2_baseline,2025-09-04,MES,1,-318.75,-12.75,-318.75,-0.6375,0.0
type2_baseline,2025-09-05,MYM,3,1236.40625,494.5625,412.1354166666667,2.4728125,100.0
type2_baseline,2025-09-08,MGC,3,-477.5000000000091,-9.550000000000182,-159.1666666666697,-0.9550000000000183,0.0
type2_baseline,2025-09-09,MGC,6,1187.4999999999773,23.749999999999545,197.91666666666288,2.3749999999999547,50.0
type2_baseline,2025-09-10,MNQ,1,-215.0,-21.5,-215.0,-0.43,0.0
type2_baseline,2025-09-12,MGC,1,-57.50000000000455,-1.150000000000091,-57.50000000000455,-0.11500000000000911,0.0
type2_baseline,2025-09-12,MNQ,2,212.5,21.25,106.25,0.42500000000000004,50.0
type2_baseline,2025-09-16,MGC,1,-152.49999999998636,-3.049999999999727,-152.49999999998636,-0.3049999999999727,0.0
type2_baseline,2025-09-16,MNQ,2,777.5,77.75,388.75,1.5550000000000002,100.0
type2_baseline,2025-09-17,MES,1,-131.25,-5.25,-131.25,-0.2625,0.0
type2_baseline,2025-09-17,MGC,1,-197.4999999999909,-3.949999999999818,-197.4999999999909,-0.3949999999999818,0.0
type2_baseline,2025-09-25,MNQ,1,-572.5,-57.25,-572.5,-1.145,0.0
type2_baseline,2025-09-30,MGC,1,-372.4999999999909,-7.449999999999818,-372.4999999999909,-0.7449999999999818,0.0
type2_baseline,2025-10-01,MNQ,3,1120.0,112.0,373.3333333333333,2.24,66.66666666666666
type2_baseline,2025-10-02,MNQ,1,-530.0,-53.0,-530.0,-1.06,0.0
type2_baseline,2025-10-06,MGC,2,-464.99999999998636,-9.299999999999727,-232.49999999999318,-0.9299999999999727,0.0
type2_baseline,2025-10-06,MNQ,1,-387.5,-38.75,-387.5,-0.775,0.0
type2_baseline,2025-10-07,MES,1,-125.0,-5.0,-125.0,-0.25,0.0
type2_baseline,2025-10-07,MGC,1,-212.5,-4.25,-212.5,-0.42500000000000004,0.0
type2_baseline,2025-10-14,MES,2,143.75,5.75,71.875,0.2875,50.0
type2_baseline,2025-10-14,MGC,2,1415.000000000009,28.300000000000182,707.5000000000045,2.8300000000000183,50.0
type2_baseline,2025-10-16,MES,1,-56.25,-2.25,-56.25,-0.11249999999999999,0.0
type2_baseline,2025-10-20,MNQ,2,-402.5,-40.25,-201.25,-0.8049999999999999,0.0
type2_baseline,2025-10-24,MCL,1,195.00000000000028,0.39000000000000057,195.00000000000028,0.39000000000000057,100.0
type2_baseline,2025-10-27,MNQ,1,-72.5,-7.25,-72.5,-0.145,0.0
type2_baseline,2025-10-29,MES,1,-1387.5,-55.5,-1387.5,-2.775,0.0
type2_baseline,2025-10-29,MGC,4,4874.374999999941,97.48749999999882,1218.5937499999852,9.748749999999882,75.0
type2_baseline,2025-10-29,MNQ,1,-1870.0,-187.0,-1870.0,-3.74,0.0
type2_baseline,2025-10-29,MYM,3,727.03125,290.8125,242.34375,1.4540625,100.0
type2_baseline,2025-10-31,MYM,3,937.65625,375.0625,312.5520833333333,1.8753125000000002,100.0
type2_baseline,2025-11-03,MYM,1,-230.625,-92.25,-230.625,-0.46125000000000005,0.0
type2_baseline,2025-11-06,MNQ,1,-445.0,-44.5,-445.0,-0.89,0.0
type2_baseline,2025-11-17,MGC,2,860.0000000000136,17.200000000000273,430.0000000000068,1.7200000000000275,100.0
type2_baseline,2025-11-18,MYM,1,-183.125,-73.25,-183.125,-0.36625,0.0
type2_baseline,2025-11-19,MGC,1,-302.5000000000091,-6.050000000000182,-302.5000000000091,-0.6050000000000182,0.0
type2_baseline,2025-11-20,MNQ,4,4507.5,450.75,1126.875,9.014999999999999,75.0
type2_baseline,2025-11-20,MYM,1,-348.125,-139.25,-348.125,-0.69625,0.0
type2_baseline,2025-11-26,MGC,1,575.0,11.5,575.0,1.15,100.0
type2_baseline,2025-11-26,MNQ,3,-110.0,-11.0,-36.666666666666664,-0.21999999999999997,33.33333333333333
type2_baseline,2025-11-27,MGC,2,465.0000000000091,9.300000000000182,232.50000000000455,0.9300000000000181,50.0
type2_baseline,2025-12-02,MGC,1,-302.4999999999636,-6.049999999999272,-302.4999999999636,-0.6049999999999273,0.0
type2_baseline,2025-12-02,MNQ,2,-1402.5,-140.25,-701.25,-2.805,0.0
type2_baseline,2025-12-03,MNQ,1,35.0,3.5,35.0,0.06999999999999999,100.0
type2_baseline,2025-12-05,MNQ,5,1977.5,197.75,395.5,3.955,80.0
type2_baseline,2025-12-08,MGC,1,-287.5,-5.75,-287.5,-0.575,0.0
type2_baseline,2025-12-09,MNQ,2,1215.0,121.5,607.5,2.4299999999999997,100.0
type2_baseline,2025-12-15,MNQ,1,-327.5,-32.75,-327.5,-0.655,0.0
type2_baseline,2025-12-16,MES,1,-400.0,-16.0,-400.0,-0.8,0.0
type2_baseline,2025-12-16,MGC,1,-302.5000000000091,-6.050000000000182,-302.5000000000091,-0.6050000000000182,0.0
type2_baseline,2025-12-17,MES,1,-212.5,-8.5,-212.5,-0.42500000000000004,0.0
type2_baseline,2025-12-17,MGC,1,-492.5000000000182,-9.850000000000364,-492.5000000000182,-0.9850000000000364,0.0
type2_baseline,2025-12-17,MNQ,4,3808.75,380.875,952.1875,7.6175,75.0
type2_baseline,2025-12-26,MGC,1,-452.5000000000091,-9.050000000000182,-452.5000000000091,-0.9050000000000181,0.0
type2_baseline,2025-12-30,MYM,1,-65.625,-26.25,-65.625,-0.13125,0.0
type2_baseline,2025-12-31,MGC,1,-382.4999999999818,-7.649999999999636,-382.4999999999818,-0.7649999999999636,0.0
type2_baseline,2026-01-02,MES,1,43.75,1.75,43.75,0.08750000000000001,100.0
type2_baseline,2026-01-02,MNQ,4,7542.5,754.25,1885.625,15.084999999999999,75.0
type2_baseline,2026-01-06,MGC,5,1684.9999999999454,33.69999999999891,336.9999999999891,3.369999999999891,60.0
type2_baseline,2026-01-07,MES,1,-131.25,-5.25,-131.25,-0.2625,0.0
type2_baseline,2026-01-08,MES,1,250.0,10.0,250.0,0.5,100.0
type2_baseline,2026-01-08,MGC,3,4741.875000000073,94.83750000000146,1580.6250000000243,9.483750000000146,100.0
type2_baseline,2026-01-12,MGC,1,15.000000000009095,0.3000000000001819,15.000000000009095,0.03000000000001819,100.0
type2_baseline,2026-01-14,MES,1,-193.75,-7.75,-193.75,-0.3875,0.0
type2_baseline,2026-01-14,MGC,2,-729.9999999999727,-14.599999999999454,-364.99999999998636,-1.4599999999999456,0.0
type2_baseline,2026-01-15,MNQ,1,-645.0,-64.5,-645.0,-1.29,0.0
type2_baseline,2026-01-16,MGC,2,834.9999999999909,16.699999999999818,417.49999999999545,1.6699999999999817,100.0
type2_baseline,2026-01-19,MES,1,-243.75,-9.75,-243.75,-0.4875,0.0
type2_baseline,2026-01-23,MGC,1,-347.4999999999909,-6.949999999999818,-347.4999999999909,-0.6949999999999819,0.0
type2_baseline,2026-01-26,MGC,3,-1797.499999999991,-35.94999999999982,-599.1666666666637,-3.594999999999982,0.0
type2_baseline,2026-01-27,MNQ,2,-367.5,-36.75,-183.75,-0.735,0.0
type2_baseline,2026-01-28,MNQ,2,732.5,73.25,366.25,1.465,50.0
type2_baseline,2026-02-02,MYM,1,-95.625,-38.25,-95.625,-0.19125,0.0
type2_baseline,2026-02-03,MNQ,2,-367.5,-36.75,-183.75,-0.7350000000000001,0.0
type2_baseline,2026-02-04,MGC,1,-522.4999999999909,-10.449999999999818,-522.4999999999909,-1.044999999999982,0.0
type2_baseline,2026-02-06,MES,1,-168.75,-6.75,-168.75,-0.3375,0.0
type2_baseline,2026-02-11,MGC,1,-1592.5000000000182,-31.850000000000364,-1592.5000000000182,-3.1850000000000365,0.0
type2_baseline,2026-02-13,MES,2,431.25,17.25,215.625,0.8625,50.0
type2_baseline,2026-02-17,MGC,1,-592.5000000000182,-11.850000000000364,-592.5000000000182,-1.1850000000000365,0.0
type2_baseline,2026-02-17,MNQ,3,5623.125,562.3125,1874.375,11.24625,100.0
type2_baseline,2026-02-17,MYM,3,742.5,297.0,247.5,1.4849999999999999,66.66666666666666
type2_baseline,2026-02-18,MES,2,193.75,7.75,96.875,0.3875,50.0
type2_baseline,2026-02-19,MGC,2,1039.9999999999636,20.799999999999272,519.9999999999818,2.0799999999999272,100.0
type2_baseline,2026-02-19,MYM,1,-108.125,-43.25,-108.125,-0.21625,0.0
type2_baseline,2026-02-20,MNQ,3,3485.0,348.5,1161.6666666666667,6.97,66.66666666666666
type2_baseline,2026-02-23,MES,1,87.5,3.5,87.5,0.17500000000000002,100.0
type2_baseline,2026-02-26,MES,3,962.5,38.5,320.8333333333333,1.9249999999999998,100.0
type2_baseline,2026-02-26,MNQ,3,1772.5,177.25,590.8333333333334,3.545,100.0
type2_baseline,2026-02-27,MNQ,1,-432.5,-43.25,-432.5,-0.865,0.0
type2_baseline,2026-03-03,MNQ,4,4767.5,476.75,1191.875,9.535,75.0
type2_baseline,2026-03-06,MES,2,-506.25,-20.25,-253.125,-1.0125000000000002,0.0
type2_baseline,2026-03-06,MNQ,1,0.0,0.0,0.0,0.0,0.0
type2_baseline,2026-03-10,MNQ,1,-427.5,-42.75,-427.5,-0.855,0.0
type2_baseline,2026-03-17,MES,1,68.75,2.75,68.75,0.13749999999999998,100.0
type2_baseline,2026-03-17,MNQ,2,470.0,47.0,235.0,0.9400000000000001,50.0
type2_baseline,2026-03-18,MCL,2,765.0000000000006,1.5300000000000011,382.5000000000003,1.5300000000000011,50.0
type2_baseline,2026-03-19,MNQ,1,-610.0,-61.0,-610.0,-1.22,0.0
type2_baseline,2026-03-20,MGC,1,-717.5000000000182,-14.350000000000364,-717.5000000000182,-1.4350000000000365,0.0
type2_baseline,2026-03-23,MES,1,-250.0,-10.0,-250.0,-0.5,0.0
type2_baseline,2026-03-23,MNQ,1,-355.0,-35.5,-355.0,-0.7100000000000001,0.0
type2_baseline,2026-03-25,MYM,1,-350.625,-140.25,-350.625,-0.7012499999999999,0.0
type2_baseline,2026-03-26,MNQ,1,-425.0,-42.5,-425.0,-0.8500000000000001,0.0
type2_baseline,2026-03-30,MGC,1,-212.5,-4.25,-212.5,-0.42500000000000004,0.0
type2_baseline,2026-03-31,MYM,2,-693.75,-277.5,-346.875,-1.3875000000000002,0.0
type2_baseline,2026-04-01,MCL,1,-539.9999999999991,-1.0799999999999983,-539.9999999999991,-1.079999999999998,0.0
type2_baseline,2026-04-02,MNQ,1,-232.5,-23.25,-232.5,-0.46499999999999997,0.0
